input_address,candidate_address,score,x,y,HouseNumber,StreetName,StreetType,UnitNumber,Locality,State,Postcode,Valuation,SystemValuation,Ref_ID,Addr_type
"3 ALCATRAZ, Aberfoyle Park, SA","3 ALCATRAZ STREET, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60003943004605,-35.07194814937594,3,ALCATRAZ,STREET,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1457488004,241653,139751,Address
"4 ALCATRAZ, Aberfoyle Park, SA","4 ALCATRAZ STREET, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.59982438199071,-35.07232515830975,4,ALCATRAZ,STREET,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1457473005,241671,1185178,Address
"6 ALCATRAZ, Aberfoyle Park, SA","6 ALCATRAZ STREET, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60004857783642,-35.07231256135253,6,ALCATRAZ,STREET,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1457472002,241670,137524,Address
"8 ALCATRAZ, Aberfoyle Park, SA","8 ALCATRAZ STREET, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60027292364586,-35.072300114359095,8,ALCATRAZ,STREET,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,145747100*,241669,140915,Address
"9 ALCATRAZ, Aberfoyle Park, SA","9 ALCATRAZ STREET, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60148223153854,-35.07187316748776,9,ALCATRAZ,STREET,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1457459000,241715,141110,Address
"10 ALICIA, Aberfoyle Park, SA","10 ALICIA STREET, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.59807370486533,-35.0674910759783,10,ALICIA,STREET,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1457368002,240726,135986,Address
"2 ALICIA, Aberfoyle Park, SA","2 ALICIA STREET, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.5980002226149,-35.06673195934229,2,ALICIA,STREET,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1457364001,240722,140471,Address
"3 ALICIA, Aberfoyle Park, SA","3 ALICIA STREET, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.59746080291129,-35.0670512322222,3,ALICIA,STREET,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1457417003,240769,141814,Address
"4 ALICIA, Aberfoyle Park, SA","4 ALICIA STREET, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.59801281957212,-35.06691986395409,4,ALICIA,STREET,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1457365004,240723,140472,Address
"5 ALICIA, Aberfoyle Park, SA","5 ALICIA STREET, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.59747504947003,-35.06724018658043,5,ALICIA,STREET,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1457416000,240768,141813,Address
"6 ALICIA, Aberfoyle Park, SA","6 ALICIA STREET, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.5980269161671,-35.06710626892813,6,ALICIA,STREET,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1457366007,240724,140473,Address
"7 ALICIA, Aberfoyle Park, SA","UNIT 2 7 ALICIA STREET, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.5975824235339,-35.067416543981444,7,ALICIA,STREET,2,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1457415008,715192,459136,Address
"7 ALICIA, Aberfoyle Park, SA","UNIT 1 7 ALICIA STREET, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.59762906226837,-35.06758960217938,7,ALICIA,STREET,1,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1457414005,695236,464330,Address
"8 ALICIA, Aberfoyle Park, SA","8 ALICIA STREET, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.59803981305186,-35.06729297382971,8,ALICIA,STREET,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,145736700*,240725,140474,Address
"1 ALLMAN, Aberfoyle Park, SA","1 ALLMAN CRESCENT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.5866284694524,-35.07648110444443,1,ALLMAN,CRESCENT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1459167108,733298,477810,Address
"10 ALLMAN, Aberfoyle Park, SA","10 ALLMAN CRESCENT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.58686166312464,-35.07746381707102,10,ALLMAN,CRESCENT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1459414009,241956,137285,Address
"11 ALLMAN, Aberfoyle Park, SA","11 ALLMAN CRESCENT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.58734349673813,-35.07689230511925,11,ALLMAN,CRESCENT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1459422009,241944,138592,Address
"12 ALLMAN, Aberfoyle Park, SA","12 ALLMAN CRESCENT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.58687291040786,-35.077643023783786,12,ALLMAN,CRESCENT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1459413006,241955,137284,Address
"13 ALLMAN, Aberfoyle Park, SA","13 ALLMAN CRESCENT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.587356993478,-35.07708140944126,13,ALLMAN,CRESCENT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1459423001,241945,138593,Address
"14 ALLMAN, Aberfoyle Park, SA","14 ALLMAN CRESCENT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.58688430765488,-35.07782073085879,14,ALLMAN,CRESCENT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1459412003,241954,138601,Address
"15 ALLMAN, Aberfoyle Park, SA","15 ALLMAN CRESCENT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.58736899058013,-35.077244570029954,15,ALLMAN,CRESCENT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1459424004,241946,138594,Address
"16 ALLMAN, Aberfoyle Park, SA","16 ALLMAN CRESCENT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.58689660468454,-35.07799693829603,16,ALLMAN,CRESCENT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1459411000,241953,138600,Address
"17 ALLMAN, Aberfoyle Park, SA","17 ALLMAN CRESCENT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.58738038782712,-35.07740803054621,17,ALLMAN,CRESCENT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1459425007,241947,138595,Address
"18 ALLMAN, Aberfoyle Park, SA","18 ALLMAN CRESCENT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.5868987041774,-35.07818214355986,18,ALLMAN,CRESCENT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1459410008,241952,138599,Address
"19 ALLMAN, Aberfoyle Park, SA","19 ALLMAN CRESCENT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.58739133518282,-35.07757254080889,19,ALLMAN,CRESCENT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,145942600*,241948,138596,Address
"20 ALLMAN, Aberfoyle Park, SA","20 ALLMAN CRESCENT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.58693964428835,-35.07835745121444,20,ALLMAN,CRESCENT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1459409007,242200,141055,Address
"21 ALLMAN, Aberfoyle Park, SA","21 ALLMAN CRESCENT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.5874033322849,-35.07773705107157,21,ALLMAN,CRESCENT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1459427002,241949,1184889,Address
"23 ALLMAN, Aberfoyle Park, SA","23 ALLMAN CRESCENT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.5874136797855,-35.07789931187761,23,ALLMAN,CRESCENT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1459428005,241950,138597,Address
"24 ALLMAN, Aberfoyle Park, SA","24 ALLMAN CRESCENT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.5872949084746,-35.078736109749784,24,ALLMAN,CRESCENT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1459407001,242216,139457,Address
"25 ALLMAN, Aberfoyle Park, SA","25 ALLMAN CRESCENT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.5874117302564,-35.078068620981135,25,ALLMAN,CRESCENT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1459429008,241951,138598,Address
"26 ALLMAN, Aberfoyle Park, SA","26 ALLMAN CRESCENT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.58741967833654,-35.078860129792844,26,ALLMAN,CRESCENT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1459406009,242215,139456,Address
"27 ALLMAN, Aberfoyle Park, SA","27 ALLMAN CRESCENT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.5874706660205,-35.07823418099026,27,ALLMAN,CRESCENT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1459430009,242201,139755,Address
"28 ALLMAN, Aberfoyle Park, SA","28 ALLMAN CRESCENT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.58754984689443,-35.07898699914766,28,ALLMAN,CRESCENT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1459405006,242214,139455,Address
"29 ALLMAN, Aberfoyle Park, SA","29 ALLMAN CRESCENT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.58759933494065,-35.07838084556355,29,ALLMAN,CRESCENT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1459431001,242202,139756,Address
"3 ALLMAN, Aberfoyle Park, SA","3 ALLMAN CRESCENT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.58690620236624,-35.07652909285287,3,ALLMAN,CRESCENT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,145941800*,241940,138589,Address
"30 ALLMAN, Aberfoyle Park, SA","30 ALLMAN CRESCENT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.58759573581,-35.07916785546197,30,ALLMAN,CRESCENT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1459404003,242213,139454,Address
"31 ALLMAN, Aberfoyle Park, SA","31 ALLMAN CRESCENT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.5877335525205,-35.078575948436615,31,ALLMAN,CRESCENT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1459432004,242203,1185479,Address
"32 ALLMAN, Aberfoyle Park, SA","32 ALLMAN CRESCENT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.5876116319703,-35.07933881416703,32,ALLMAN,CRESCENT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1459403000,242212,139453,Address
"33 ALLMAN, Aberfoyle Park, SA","33 ALLMAN CRESCENT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.58806497246627,-35.07881559055126,33,ALLMAN,CRESCENT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1459395004,242204,139757,Address
"34 ALLMAN, Aberfoyle Park, SA","34 ALLMAN CRESCENT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.58761568099226,-35.07952536910484,34,ALLMAN,CRESCENT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1459402008,242211,139821,Address
"35 ALLMAN, Aberfoyle Park, SA","35 ALLMAN CRESCENT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.58815345109434,-35.078967203929174,35,ALLMAN,CRESCENT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1459396007,242205,139758,Address
"37 ALLMAN, Aberfoyle Park, SA","37 ALLMAN CRESCENT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.58814775247083,-35.079139662272006,37,ALLMAN,CRESCENT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,145939700*,242206,139759,Address
"39 ALLMAN, Aberfoyle Park, SA","39 ALLMAN CRESCENT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.58815899975406,-35.079312420542394,39,ALLMAN,CRESCENT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1459398002,242207,1185480,Address
"4 ALLMAN, Aberfoyle Park, SA","4 ALLMAN CRESCENT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.58675428906076,-35.076917499033684,4,ALLMAN,CRESCENT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1459417007,241959,137899,Address
"41 ALLMAN, Aberfoyle Park, SA","41 ALLMAN CRESCENT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.58818884254558,-35.07948097982704,41,ALLMAN,CRESCENT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1459399005,242208,139818,Address
"43 ALLMAN, Aberfoyle Park, SA","43 ALLMAN CRESCENT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.5881936413864,-35.07965928675715,43,ALLMAN,CRESCENT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1459400002,242209,139819,Address
"5 ALLMAN, Aberfoyle Park, SA","5 ALLMAN CRESCENT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.58714989350284,-35.076358584039134,5,ALLMAN,CRESCENT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1459419002,241941,138590,Address
"6 ALLMAN, Aberfoyle Park, SA","6 ALLMAN CRESCENT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.5868562644287,-35.07709850531177,6,ALLMAN,CRESCENT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1459416004,241958,137287,Address
"7 ALLMAN, Aberfoyle Park, SA","UNIT 1 7 ALLMAN CRESCENT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.58732640086762,-35.07639637491078,7,ALLMAN,CRESCENT,1,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1459420054,799513,534178,Address
"7 ALLMAN, Aberfoyle Park, SA","UNIT 2 7 ALLMAN CRESCENT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.5874370741346,-35.07643581538397,7,ALLMAN,CRESCENT,2,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1459420150,799514,534179,Address
"8 ALLMAN, Aberfoyle Park, SA","8 ALLMAN CRESCENT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.58684891620365,-35.077285960032235,8,ALLMAN,CRESCENT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1459415001,241957,137286,Address
"9 ALLMAN, Aberfoyle Park, SA","9 ALLMAN CRESCENT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.58738023786336,-35.07670335076102,9,ALLMAN,CRESCENT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1459421006,241943,138591,Address
"LOT44 ALLMAN, Aberfoyle Park, SA","LOT 44 ALLMAN CRESCENT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",68.24,138.58770910842495,-35.07980250216359,LOT 44,ALLMAN,CRESCENT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1459401005,242210,139820,Address
"1 ANDREW, Aberfoyle Park, SA","1 ANDREW COURT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.59209224968083,-35.07900349516306,1,ANDREW,COURT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460650009,656949,431150,Address
"11 ANDREW, Aberfoyle Park, SA","11 ANDREW COURT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.59234358897004,-35.07712519886396,11,ANDREW,COURT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460659003,656958,426474,Address
"12 ANDREW, Aberfoyle Park, SA","12 ANDREW COURT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.5923291924475,-35.07729795713435,12,ANDREW,COURT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460660004,656959,426475,Address
"13 ANDREW, Aberfoyle Park, SA","13 ANDREW COURT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.59246595941156,-35.077405631125785,13,ANDREW,COURT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460661007,656960,426476,Address
"14 ANDREW, Aberfoyle Park, SA","14 ANDREW COURT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.59245591183853,-35.077614980557605,14,ANDREW,COURT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,146066200*,656961,426477,Address
"15 ANDREW, Aberfoyle Park, SA","15 ANDREW COURT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.59245321249057,-35.07778833868309,15,ANDREW,COURT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460663002,656962,426478,Address
"16 ANDREW, Aberfoyle Park, SA","16 ANDREW COURT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.5924562117661,-35.0779552483662,16,ANDREW,COURT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460664005,656963,426479,Address
"17 ANDREW, Aberfoyle Park, SA","17 ANDREW COURT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.59247345760036,-35.07812350772329,17,ANDREW,COURT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460665008,656964,426480,Address
"18 ANDREW, Aberfoyle Park, SA","18 ANDREW COURT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.59248560466625,-35.07829176708039,18,ANDREW,COURT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460666000,656965,426481,Address
"19 ANDREW, Aberfoyle Park, SA","19 ANDREW COURT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.59249280292752,-35.07846047632881,19,ANDREW,COURT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460667003,656966,1206149,Address
"2 ANDREW, Aberfoyle Park, SA","2 ANDREW COURT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.5920372129749,-35.07885443116934,2,ANDREW,COURT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460651001,656950,431151,Address
"20 ANDREW, Aberfoyle Park, SA","20 ANDREW COURT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.59251484760264,-35.078627685939466,20,ANDREW,COURT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460668006,656967,426482,Address
"21 ANDREW, Aberfoyle Park, SA","21 ANDREW COURT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.59253074376295,-35.07879984435474,21,ANDREW,COURT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460669009,656968,426483,Address
"3 ANDREW, Aberfoyle Park, SA","3 ANDREW COURT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.59202551580034,-35.07868737152246,3,ANDREW,COURT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460652004,656951,431152,Address
"4 ANDREW, Aberfoyle Park, SA","4 ANDREW COURT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.5920130688069,-35.078518662274035,4,ANDREW,COURT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460653007,656952,431153,Address
"5 ANDREW, Aberfoyle Park, SA","5 ANDREW COURT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.591990874168,-35.078351452663384,5,ANDREW,COURT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,146065400*,656953,431154,Address
"6 ANDREW, Aberfoyle Park, SA","6 ANDREW COURT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.59198367590673,-35.078182743414956,6,ANDREW,COURT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460655002,656954,431155,Address
"7 ANDREW, Aberfoyle Park, SA","7 ANDREW COURT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.59196643007246,-35.07801463402164,7,ANDREW,COURT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460656005,656955,431156,Address
"8 ANDREW, Aberfoyle Park, SA","8 ANDREW COURT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.5919641806158,-35.07784637466455,8,ANDREW,COURT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460657008,656956,431157,Address
"9 ANDREW, Aberfoyle Park, SA","9 ANDREW COURT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.59194258583202,-35.077676915597245,9,ANDREW,COURT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460658000,656957,431158,Address
"1 ANITA, Aberfoyle Park, SA","1 ANITA COURT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.59293789541582,-35.08051423024626,1,ANITA,COURT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460789000,242239,137597,Address
"10 ANITA, Aberfoyle Park, SA","10 ANITA COURT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.5934941110624,-35.07973411868156,10,ANITA,COURT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460798003,242248,141067,Address
"11 ANITA, Aberfoyle Park, SA","11 ANITA COURT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.59346711758263,-35.079917224452515,11,ANITA,COURT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460799006,242249,141068,Address
"12 ANITA, Aberfoyle Park, SA","12 ANITA COURT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.59346216877802,-35.0800874333387,12,ANITA,COURT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460800003,242250,141069,Address
"13 ANITA, Aberfoyle Park, SA","13 ANITA COURT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.5934566201183,-35.08025149371005,13,ANITA,COURT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460801006,242251,141070,Address
"14 ANITA, Aberfoyle Park, SA","14 ANITA COURT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.5933601934101,-35.08046699165671,14,ANITA,COURT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460802009,242252,141071,Address
"2 ANITA, Aberfoyle Park, SA","2 ANITA COURT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.59293399635763,-35.080309229763955,2,ANITA,COURT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460790001,242240,137598,Address
"3 ANITA, Aberfoyle Park, SA","3 ANITA COURT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.5929327966474,-35.080112477289354,3,ANITA,COURT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460791004,242241,137599,Address
"4 ANITA, Aberfoyle Park, SA","4 ANITA COURT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.59293684566939,-35.079934170359245,4,ANITA,COURT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460792007,242242,137600,Address
"5 ANITA, Aberfoyle Park, SA","5 ANITA COURT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.59291420113914,-35.07975556350158,5,ANITA,COURT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,146079300*,242243,137601,Address
"6 ANITA, Aberfoyle Park, SA","6 ANITA COURT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.59287731005014,-35.07952371950331,6,ANITA,COURT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460794002,242244,137602,Address
"7 ANITA, Aberfoyle Park, SA","7 ANITA COURT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.59305711661804,-35.07944633819469,7,ANITA,COURT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460795005,242245,137603,Address
"8 ANITA, Aberfoyle Park, SA","8 ANITA COURT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.5933054566317,-35.079434341092586,8,ANITA,COURT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460796104,728133,460376,Address
"9 ANITA, Aberfoyle Park, SA","9 ANITA COURT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.5934857130909,-35.07950932298077,9,ANITA,COURT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460797000,242247,141066,Address
"10 ARGYLE, Aberfoyle Park, SA","10 ARGYLE CLOSE, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.61255840609783,-35.071733401248174,10,ARGYLE,CLOSE,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1457647001,731648,495554,Address
"11 ARGYLE, Aberfoyle Park, SA","11 ARGYLE CLOSE, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.61205572751942,-35.0716266270394,11,ARGYLE,CLOSE,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1457648004,731649,495555,Address
"12 ARGYLE, Aberfoyle Park, SA","12 ARGYLE CLOSE, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.6117880421786,-35.0715700906957,12,ARGYLE,CLOSE,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1457649007,731650,495556,Address
"13 ARGYLE, Aberfoyle Park, SA","13 ARGYLE CLOSE, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.61153325372254,-35.07156064297779,13,ARGYLE,CLOSE,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1457650008,731651,495557,Address
"14 ARGYLE, Aberfoyle Park, SA","14 ARGYLE CLOSE, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.61125956983065,-35.071524051816354,14,ARGYLE,CLOSE,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1457651000,731652,1218940,Address
"15 ARGYLE, Aberfoyle Park, SA","15 ARGYLE CLOSE, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.61103942300693,-35.071641923344586,15,ARGYLE,CLOSE,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1457652003,731653,495558,Address
"2 ARGYLE, Aberfoyle Park, SA","2 ARGYLE CLOSE, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.61072074998214,-35.071173736434744,2,ARGYLE,CLOSE,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1457639001,731640,495235,Address
"3 ARGYLE, Aberfoyle Park, SA","3 ARGYLE CLOSE, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.6109639912274,-35.07109950436544,3,ARGYLE,CLOSE,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1457640002,731641,495236,Address
"4 ARGYLE, Aberfoyle Park, SA","4 ARGYLE CLOSE, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.6112307767856,-35.07105631479784,4,ARGYLE,CLOSE,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1457641005,731642,495237,Address
